variable,province,lisa_cluster,grid_count,share_within_province
post_festival_pollution_component,陕西,Not significant,742,0.37992831541218636
post_festival_pollution_component,陕西,NoData,0,0.0
post_festival_pollution_component,青海,High-High,1520,0.7941483803552769
post_festival_pollution_component,青海,Low-Low,0,0.0
post_festival_pollution_component,青海,High-Low,9,0.004702194357366771
post_festival_pollution_component,青海,Low-High,5,0.002612330198537095
post_festival_pollution_component,青海,Not significant,380,0.19853709508881923
post_festival_pollution_component,青海,NoData,0,0.0
post_festival_pollution_component,香港,High-High,0,0.0
post_festival_pollution_component,香港,Low-Low,7,0.7777777777777778
post_festival_pollution_component,香港,High-Low,2,0.2222222222222222
post_festival_pollution_component,香港,Low-High,0,0.0
post_festival_pollution_component,香港,Not significant,0,0.0
post_festival_pollution_component,香港,NoData,0,0.0
post_festival_pollution_component,黑龙江,High-High,3323,0.9526949541284404
post_festival_pollution_component,黑龙江,Low-Low,0,0.0
post_festival_pollution_component,黑龙江,High-Low,1,0.00028669724770642203
post_festival_pollution_component,黑龙江,Low-High,3,0.0008600917431192661
post_festival_pollution_component,黑龙江,Not significant,161,0.046158256880733946
post_festival_pollution_component,黑龙江,NoData,0,0.0
