variable,province,lisa_cluster,grid_count,share_within_province
festival_pre_pollution_component,湖南,High-High,152,0.07283181600383325
festival_pre_pollution_component,湖南,Low-Low,3,0.0014374700527072352
festival_pre_pollution_component,湖南,High-Low,0,0.0
festival_pre_pollution_component,湖南,Low-High,24,0.011499760421657882
festival_pre_pollution_component,湖南,Not significant,1908,0.9142309535218016
festival_pre_pollution_component,湖南,NoData,0,0.0
festival_pre_pollution_component,澳门,High-High,0,0.0
festival_pre_pollution_component,澳门,Low-Low,1,1.0
festival_pre_pollution_component,澳门,High-Low,0,0.0
festival_pre_pollution_component,澳门,Low-High,0,0.0
festival_pre_pollution_component,澳门,Not significant,0,0.0
festival_pre_pollution_component,澳门,NoData,0,0.0
festival_pre_pollution_component,甘肃,High-High,0,0.0
festival_pre_pollution_component,甘肃,Low-Low,170,0.06748709805478365
festival_pre_pollution_component,甘肃,High-Low,0,0.0
festival_pre_pollution_component,甘肃,Low-High,0,0.0
festival_pre_pollution_component,甘肃,Not significant,2349,0.9325129019452164
festival_pre_pollution_component,甘肃,NoData,0,0.0
festival_pre_pollution_component,福建,High-High,34,0.02826267664172901
festival_pre_pollution_component,福建,Low-Low,11,0.00914380714879468
festival_pre_pollution_component,福建,High-Low,0,0.0
festival_pre_pollution_component,福建,Low-High,13,0.010806317539484621
festival_pre_pollution_component,福建,Not significant,1145,0.9517871986699917
festival_pre_pollution_component,福建,NoData,0,0.0
festival_pre_pollution_component,西藏,High-High,0,0.0
festival_pre_pollution_component,西藏,Low-Low,19,0.008105802047781569
festival_pre_pollution_component,西藏,High-Low,0,0.0
festival_pre_pollution_component,西藏,Low-High,0,0.0
festival_pre_pollution_component,西藏,Not significant,2325,0.9918941979522184
festival_pre_pollution_component,西藏,NoData,0,0.0
festival_pre_pollution_component,贵州,High-High,0,0.0
festival_pre_pollution_component,贵州,Low-Low,706,0.40504876649454963
festival_pre_pollution_component,贵州,High-Low,0,0.0
festival_pre_pollution_component,贵州,Low-High,0,0.0
festival_pre_pollution_component,贵州,Not significant,1037,0.5949512335054504
festival_pre_pollution_component,贵州,NoData,0,0.0
festival_pre_pollution_component,辽宁,High-High,123,0.08711048158640226
festival_pre_pollution_component,辽宁,Low-Low,23,0.016288951841359773
festival_pre_pollution_component,辽宁,High-Low,0,0.0
festival_pre_pollution_component,辽宁,Low-High,45,0.03186968838526912
festival_pre_pollution_component,辽宁,Not significant,1221,0.8647308781869688
festival_pre_pollution_component,辽宁,NoData,0,0.0
festival_pre_pollution_component,重庆,High-High,23,0.028500619578686492
festival_pre_pollution_component,重庆,Low-Low,140,0.1734820322180917
festival_pre_pollution_component,重庆,High-Low,0,0.0
festival_pre_pollution_component,重庆,Low-High,33,0.040892193308550186
festival_pre_pollution_component,重庆,Not significant,611,0.7571251548946716
festival_pre_pollution_component,重庆,NoData,0,0.0
festival_pre_pollution_component,陕西,High-High,191,0.09779825908858167
festival_pre_pollution_component,陕西,Low-Low,0,0.0
festival_pre_pollution_component,陕西,High-Low,0,0.0
festival_pre_pollution_component,陕西,Low-High,32,0.01638504864311316
festival_pre_pollution_component,陕西,Not significant,1730,0.8858166922683052
festival_pre_pollution_component,陕西,NoData,0,0.0
festival_pre_pollution_component,青海,High-High,0,0.0
festival_pre_pollution_component,青海,Low-Low,66,0.034482758620689655
festival_pre_pollution_component,青海,High-Low,0,0.0
festival_pre_pollution_component,青海,Low-High,0,0.0
festival_pre_pollution_component,青海,Not significant,1848,0.9655172413793104
festival_pre_pollution_component,青海,NoData,0,0.0
festival_pre_pollution_component,香港,High-High,0,0.0
festival_pre_pollution_component,香港,Low-Low,9,1.0
festival_pre_pollution_component,香港,High-Low,0,0.0
festival_pre_pollution_component,香港,Low-High,0,0.0
festival_pre_pollution_component,香港,Not significant,0,0.0
festival_pre_pollution_component,香港,NoData,0,0.0
festival_pre_pollution_component,黑龙江,High-High,0,0.0
festival_pre_pollution_component,黑龙江,Low-Low,572,0.16399082568807338
festival_pre_pollution_component,黑龙江,High-Low,0,0.0
festival_pre_pollution_component,黑龙江,Low-High,0,0.0
festival_pre_pollution_component,黑龙江,Not significant,2916,0.8360091743119266
festival_pre_pollution_component,黑龙江,NoData,0,0.0
